QunNum,MastQQ,CreateDate,Title,Class,QunText
18298401,68,2006-03-19,高2008级1班,0,网上兼职，马上赚钱。还不错http://pmtxae.cn?]]
18298402,14,2008-09-16,寶貝の瑪琦朶,319,
18298403,24,2007-03-24,疯紫Ё族,0,"★/╱●、勞资對妳笑,純属s禮貌●、/╱ˊ(り.|▍[◆﹏個性莳玳_.裝B苛愛"
18298404,25,2006-06-04,镇中97届一（4）班,4279,
18298405,7,2006-07-20,505之家,4257,希望大家能提一些意见
18298406,9,2007-02-17,溡緔ぺ傲氣<br/>,22,在的都是朋友，进来的改好真实姓名．
18298407,4,2006-04-28,saythatyouloveme,4179,
18298408,4,2005-12-02,初中四班,4272,（欢迎加入）
18298409,1,2006-03-22,只为娱乐,134,|手中的铅笔在纸上来来回回|<br/>|<br/>|我用几行字形容你是我的谁|<br/>
18298411,3,2005-12-02,天天,1559,
18298412,17,2005-12-02,谢区行政执法大队,2083,谢家集区城管行政执法大队
18298413,20,2005-12-02,。|&amp;丄鋶社會.,14,♀當妳選擇離開的時候我什么也做不暸隻能看着妳慢慢的離去而我也隻能獃獃的望着天空為
18298414,7,2008-05-24,`~制作部~`,3532,供应商
18298416,9,2006-04-12,08年报关群,3550,
18298417,6,2007-04-29,终极一班,369,<br/>
18298418,3,2005-12-02,人到中年,20,
18298419,3,2006-01-07,爱乐,66,
18298420,3,2006-02-23,孙家湾专群,162,大家都要好好珍惜这段感情
18298421,12,2005-12-02,92中机,20,<br/>126037916征<br/>juju4181英<br/>151036591
18298422,6,2005-12-02,老乡老乡,2673,
18298423,18,2008-12-04,闽南之家,12,欢迎有识、有智之士加入。
18298424,1,2008-12-22,为小猪，努力,144,
18298425,8,2007-03-29,不願ご失去你,395,喜歡有你dē﹎[ㄝ琾]~Ｗo.yaoba伱ぺ放在訫里メ.yi輩~
18298428,1,2008-06-07,bzd,4,1
18298429,20,2008-11-03,软件交流群,187,
18298430,11,2005-12-02,星城闪烁,3260,
18298431,16,2006-04-21,北京列车段（唐山）,184,
18298432,3,2007-03-18,″癫,398,人不为己￥天诛地灭~!
18298434,13,2005-12-02,摇滚地带,63,
18298435,13,2010-04-09,80时代,21,
18298436,10,2009-10-09,HELLO酷狗,399,两个字哥们
18298437,16,2005-12-02,咹～図,2,我爱美女~
18298438,29,2005-12-02,群,395,群
18298439,4,2010-04-03,菏泽98-01三中,22,菏泽三中的校领导教师校友们，欢迎加入该群，分享三中乐事，见证三中的强大....
18298440,15,2006-09-16,頂級色魔軍團,319,做兄弟要有情有義，做朋友要中歸中距，對兄弟要忠貞不渝，對老婆要柔情似水。仇人要至
18298441,2,2006-01-03,别克,3595,
18298442,40,2005-12-25,最爱3.3,391,我们这里的成员永远都是最棒的
18298443,58,2005-12-02,211,395,
18298446,1,2009-11-27,“绝恋”0G空间,21,如果你爱设计，请先热爱最自然的一切。
18298447,52,2005-12-02,阆中朱镇中学,4282,
18298448,5,2009-08-17,天远的三国2,305,
18298449,8,2005-12-02,毒奶粉,138,仔细想再思裁，为姐之言该不该？<br/>緣妢﹖兲紸萣╰—嗳誰﹖鋨決啶.．__
18298450,7,2005-12-09,中华英雄,395,┈☆.┭不講義氣就別和我稱兄道弟━滾
18298451,1,2007-02-07,走向毕业,18,把想念化作努力的动力
18298452,37,2005-12-02,三年五班,2587,仙城第一届高三（5）班
18298454,4,2008-01-31,☆賊·窩★,4275,
18298455,158,2006-01-01,封家園第二群,161,
18298456,19,2008-02-02,0412男生司考小虎队,17,
18298457,4,2005-12-02,haha,1140,
18298458,3,2005-12-02,++,393,
18298459,38,2006-10-20,断桥残雪,22,憧憬未来美好的明天
18298460,59,2006-11-05,快乐家园,285,学会用理解的、欣赏的眼光去看对方，而不是以自以为是的关心去管对方
18298461,2,2005-12-29,+,4059,<br/>.
18298462,3,2005-12-02,々,4159,
18298463,5,2006-03-03,夜思梦想,131,这时我的精华呀！！你们可不能破坏呀~~~嘿嘿~~~我也相信你们不会破坏呀~~~是不~~``
18298464,8,2006-09-09,难忘1990,21,同学是不离不弃的红颜知己，这是一种神秘而默契的情意.........
18298465,4,2005-12-03,大家一起来!,3560,
18298466,44,2005-12-02,高一六班,4286,这是留有我们高中最美好的梦的地方.
100101,49,2004-12-01,ゞ天字第壹号绝版ゞ℡,393,连接情侣群：２００２０２<br/><br/>CopyrightΘ1998-2011TENCENTInc.腾讯版权.
100103,3,2002-08-22,Mine,2756,。。。。。。。AllOk
100105,5,2002-08-23,Poppy的美食新煮意,309,"有喜欢吃西餐,煮西餐的朋友吗?欢迎进来讨论讨论阿~~"
100106,1,2002-08-23,Test,0,45
100110,92,2004-09-15,色影一族,312,只要您有摄影的爱好，欢迎您的加入。<br/>上班时间，请勿闲聊
100113,54,2002-08-26,九八三3一1,213,启恩中学九八届高三3暨原高一1同学之家
100116,4,2002-08-26,凯旋最前线,0,机密
100119,13,2002-08-27,腾行江湖,0,
100122,21,2002-08-29,同学们好！,4277,黄石路中学95届
100125,10,2002-08-30,电脑迷工作群,0,拒绝加入
100132,11,2004-12-16,修身齐家,21,修身齐家治国平天下，本群是腾讯第三十个群。我与我的朋友分享非卖品
100133,33,2004-04-24,工程_计011,4270,计算机应用与维护011
100134,21,2002-08-30,镇安小学,4270,不卖.不卖。就是不卖。
100136,3,2002-08-30,100136,0,
100137,2,2009-01-13,生活服务网站,0,
100138,2,2002-08-30,100138,0,
100139,7,2002-08-30,枫叶飘零,132,枫叶飘零
100140,28,2002-08-30,拍拍测试,2226,
100141,1,2002-08-30,测试,1222,
100142,68,2002-08-30,4牛群,0,
100143,2,2004-03-04,w,0,
100145,8,2002-08-30,魔兽的别加这群!,1903,丁香小学后转来的四班～
100146,9,2002-08-30,CNTV灌水组辛年新气象,78,论坛灌水工作组
100147,148,2006-04-21,南理工大,3111,伟大的NJUST(PS所谓拿QQ的免入　非主流禁入)
100149,2,2002-08-30,100149库奇,3111,
100154,62,2002-08-30,马圈,395,马里奥世界欢迎大家!
100155,16,2002-08-30,920531,0,
100156,2,2002-08-30,TC退休人员活动中心,287,
100157,1,2002-08-30,动漫-动漫家族,145,喜欢动漫的入！
100158,56,2002-08-30,深圳凯美瑞车友会,6,深圳凯美瑞车友交流群
100159,12,2002-08-30,08级农业推广硕士,4262,
100163,22,2002-08-30,sasj94,0,testING
100164,5,2002-08-30,明华mm,58,哈哈哈
100165,3,2002-08-30,gaga,0,
100166,4,2002-08-30,乖乖,397,
100167,4,2002-08-30,创新产品！,0,
100168,10,2002-08-30,Chocobo,0,
100169,5,2002-08-30,肖总的财富人生！,0,
100170,3,2002-08-30,haha,0,
100171,2,2002-08-30,宝宝,1685,
100173,1,2002-08-30,QQ28888876,4,http://shop35211650.taobao.com/
100175,6,2006-05-23,ourpub,1,想说就说
100176,2,2002-08-30,100176,20,
100177,3,2005-09-01,乖乖,393,
100179,4,2002-08-30,怪怪,395,
100183,21,2002-08-30,德清银河证券营销团队,0,
100185,4,2002-08-30,Linux大本营QQ交流。,0,限Linux大本营内部交流，只接受Linux大本营内部会员（30贴以上者）。
100191,1,2002-08-30,3,0,
100200,41,2002-08-30,9701.Net,2182,武汉理工大学计算机9701.Net
100205,40,2002-08-30,西南财大信息96,4282,西南财经大学信息系96级同学群
100206,27,2002-08-30,盐道街高96级5班,4282,四川省成都市盐道街中学高96级(5)班同学群
100215,7,2004-08-28,二代集中营,4,加入适用自愿原则<br/>群内成员应坚持互帮互助，以大局为重~.<br/>
100216,14,2002-08-30,91592,0,
100217,18,2002-08-31,时尚男女俱乐部,319,
100218,44,2002-08-31,数码沙龙,312,DC用户交流专用QQ群，欢迎所有色友加入。<br/>欢迎贴个人作品。
100220,117,2002-08-31,太原网路通▓交流▓,188,"太原网路通,网吧维护,无盘软件,服务器,交换机"
100221,60,2002-08-31,太原网路通█售后█,3508,本群为太原网路通科技有限公司售后专用<br/>
100223,9,2002-08-31,十人团,4159,
100224,2,2003-10-28,100224蓝天,56,
100227,41,2002-08-31,同学闷,2758,孙文2000计机ABC班嘅同学们~
100229,3,2002-08-31,100229,119,
100230,45,2002-08-31,山西安防技术,393,
100231,2,2002-08-31,100231,20,
100232,2,2002-08-31,100232,395,
100233,2,2002-08-31,100233,0,
100239,9,2002-08-31,淡如水,0,狂人联盟。。。hoho。。。
100240,184,2004-02-04,设计酒吧,4274,一起在山东大学走过的工业设计启蒙之路～一起探讨中国工业设计的崛起之群！！！
100243,12,2002-08-31,月光梦,0,月光梦
100247,30,2002-08-31,大学同学,198,非石市职技学院勿进
100250,19,2002-08-31,秀洲区报账会计群,182,-
100253,1,2002-08-31,☆★☆★,395,自己的小群
100254,1,2002-08-31,☆★☆★,62,
100259,1,2002-08-31,100259,395,"群不再加人,联系QQ:121634026"
100260,2,2002-08-31,100260天才,1207,111
100261,2,2002-08-31,雪梨,270,"PeopleinSydney,welcome!"
100262,1,2002-08-31,我爱朋友,0,1
100263,19,2002-08-31,BTBBS,0,btbbs.3322.org
100264,1,2002-08-31,1,0,1
100265,1,2002-08-31,1,0,1
100269,11,2002-08-31,★顺网论坛内务群★,3126,
100270,3,2002-08-31,蓝色海洋,0,～
100271,4,2002-08-31,天长,0,友情－爱情－亲情
100272,4,2002-08-31,地久,0,友情－爱情－亲情
100273,16,2002-08-31,★杭州iPhone-iPad交,2066,闲人免进。
100274,21,2002-08-31,★1COS金牌群,3126,www.cn304.com<br/>www.hz304.com
100278,1,2002-08-31,小小白的群,0,群1
100282,3,2005-03-07,DesireClub,314,荣获2009年度网络最旺最活跃最具影响力超级社交群！<br/>每天上网少于5小时请绕道！
100283,40,2002-08-31,≈♀Sん夜色♂情调⒈,270,"聚餐.泡吧.自驾游.交友.聊天单身帅哥美女,欢迎加入非城勿扰."
100285,39,2002-08-31,≈♀Sん夜色♂情调2,270,
100286,8,2004-02-09,漫步金陵,327,房地产营销
100289,20,2004-10-24,100289PC.PES4联机群,1865,群的成员已满
100293,3,2002-09-01,100293陈好群,1140,"超级美女都是我们的最爱,陈好我爱你"
100294,7,2002-09-01,九八计算机三班,0,网上兼职，马上赚钱。还不错http://wiyzgfkmqu.cn?LF
100300,6,2002-09-01,葆莼客服部,398,
100301,1,2002-09-01,silver,0,
100305,18,2002-09-01,CCSK,0,CCSK中国CS联盟
100306,2,2002-09-01,100306,0,
100307,3,2002-09-01,100307,0,<br/>
100308,1,2002-09-01,：,395,
100309,4,2007-07-01,100309,145,私人专用
100310,22,2005-09-24,修身齐家治国平天下,394,welcome！群里的都是我的朋友
100315,97,2002-09-01,中国证券投资第一群,0,
100316,115,2004-05-05,乱の世界|希望OL网通,4147,【希望OL|北一】服务器200人官方固定群（群号:100316）Sealonline
100317,26,2002-09-01,红吧,2396,新疆乌鲁木齐市一中学高九六级八班的群组。本群采用邀请介绍制，非认识的人勿试，谢谢
100319,7,2002-09-01,延边在线,0,延边在线延边人网上家园
100320,6,2003-12-02,广州魔兽天河区三,2229,
100323,21,2002-09-01,街中九一届二班,4279,"街中九一届二班同学群.欢迎各位同学,进来请在群名片改自己名字以便相认."
100325,28,2002-09-01,老房子,4291,乌市一中，初90级4班，班级群组，请勿骚扰
100329,2,2002-09-01,KDSikariam交流群,20,
100330,2,2004-08-31,100330,0,
100331,53,2004-05-30,食尚男女,309,努力挖掘聊城本地美食，在这里生活着一群热爱生活。<br/>
100332,25,2004-09-16,ノ初⒊⑶班╰,4272,名称：HumanBeta1<br/>制造者：听说是上帝<br/>版本：Beta1<br/>版本日期：很久
100335,13,2002-09-01,100335,81,
100338,2,2002-09-01,鬼影浮行的神聊群,395,"杂7杂8，天混地暗，东横西倒,鸡飞狗跳,"
100342,38,2004-05-30,宁波村电工交流群,176,
100346,4,2002-09-01,伟嘿,0,大家好
100347,2,2002-09-01,伟嘿,0,大家好
100350,52,2002-09-01,斑竹清风阁,302,舊雨樓倵俠結情淸颩閣論檤相倁群共享更新云迷典藏2.0内部分享
100351,5,2002-09-01,鸽子俱乐部,0,鸽子俱乐部
100352,23,2002-09-01,南康高中98届8班,0,我的同学请加入，申请加入时请表明你的身份
100356,21,2002-09-01,旧雨清风管理团队,0,旧雨楼◎清风阁核心区域
100358,2,2002-09-01,秋思,0,"草木有本心,何求美人折"
100359,49,2002-09-01,秋之叶,20,愁因薄暮起<br/>兴是清秋发
100360,2,2004-07-11,100360,0,
100363,6,2002-09-01,时空驿站,20,
100364,6,2002-09-01,悦来客栈,0,
100370,7,2002-09-01,绿岸产品策划,4159,<br/>
100371,59,2002-09-01,WC会议室,78,此WC不分男女
100373,5,2002-09-01,100373,0,
100374,30,2002-09-01,定州中学88.6班,2538,河北定州中学（定州一中）88.6班同学会。
100375,3,2002-09-01,解永锋的联络群,319,这是小石头（Climbing）的私人联络群，由于个人的机器太多，只好用这种方法加强联络。
100377,5,2002-09-01,2008春石油工程,0,成员仅限2008春石油工程的同学
100378,22,2002-09-01,家族情深,0,家族内部群，外人勿扰
100381,6,2005-01-06,100381,1140,
100382,69,2006-03-08,逐鹿网.com,59,没有简介
100383,7,2002-09-01,“包”堡,0,
100394,3,2003-12-06,100394,395,禁止入内
100395,4,2002-09-01,100395,0,
100396,11,2002-09-01,驿城网友群,1612,
100398,9,2002-09-01,阳光论坛老友群,0,
100399,117,2002-09-01,中国摄影网河南俱乐部,312,欢迎大家加入中国摄影网河南俱乐部http://bbs.cnphotos.net/showforum-52.aspx<br/>
100405,46,2002-09-01,听书网,20,听书网http://www.tingbook.com/<br/>注意！加入时请注明听书网并提供用户名
100406,53,2003-12-31,3G/WAP/SP交流,189,3G应用与市场前景、WAP技术及发展、SP现状与对策
100410,51,2002-09-01,9710计算机软件班,4279,广东省商业学校9710班
100411,2,2002-09-01,‖上帝禁区‖,21,GodForbid!
100414,17,2002-09-01,k1执行群,0,k1.tiancity.com官方网站
100416,13,2002-09-01,末世纪,0,末世纪工作室
100417,5,2002-09-01,100417,3496,
100419,55,2002-09-01,重兆聊天室,395,本群只为重兆人开放!
100428,13,2002-09-01,浅草风,379,http://qcfeng.taobao.com
100429,26,2002-09-01,杭州铁路中学班级群,18,
100430,3,2002-09-01,蓝色有约,316,蓝色有约，心灵碰撞
100431,1,2002-09-01,傻比,0,都是傻比
100434,5,2002-09-02,100434,4279,中山大学法学院2001级本科2班<br/>Class2，Year2001，LawSchool，SunYat-senUnive
100437,5,2005-01-10,精英群,0,
100438,3,2002-09-02,美好生活,315,
100440,43,2002-09-02,IT项目联盟,185,DELL笔记本<br/>
100442,1,2002-09-02,100442,173,
100446,58,2002-09-02,振业山水名城业主总群,89,"合肥振业山水名城业主群,入群请带楼号和房号敲门,否则不通过"
100448,10,2002-09-02,逍遥同仁,2061,"私人群,非请勿扰"
100449,6,2002-09-02,大时代网吧聊天室,0,10月一日大时代网吧启用IC卡收费
100454,38,2006-05-31,学佛，而非佛学,316,宗教哲学、修身养性、人情世故
100455,8,2002-09-02,Ж:夢想與現實:Ж,0,
100456,10,2002-09-02,快乐三十分,317,
100458,23,2002-09-02,孤男寡女,319,只要你单身
100461,43,2002-09-02,建德健康档案,4270,
100465,101,2002-09-02,哈建大八系95,4276,哈建八系95同学专用群，那群生命中青春燃烧的兄弟!
100466,6,2002-09-02,100466(90116),395,
100469,22,2002-09-02,我的兄弟姐妹,0,我们是一群快乐的人~~
100471,28,2002-09-02,BT谷,0,请报上你的大名
100473,3,2002-09-02,最后一滴眼泪,2558,我们的世界
100478,5,2002-09-02,工作聊群478,395,
100479,3,2002-09-02,水工52,0,不是我班的最好别来，人数有限
100481,10,2002-09-02,创域文化,13,
100483,4,2002-09-02,教学点,0,
100484,19,2002-09-02,高三五班（94）,0,
100486,3,2002-09-02,呵呵,0,似的
100488,18,2010-09-07,土匪之家,398,以逸雪为首的一群土匪们
100490,7,2002-09-02,宠物世界,0,人见人爱车见车载一朵梨花压海棠的MopClan亚太地区大中华分部华北地区北京分部Dota战
100491,6,2004-10-25,转瞬,18,
100493,11,2002-09-02,拍拍车友团,18,
100494,5,2004-04-30,myserver,0,
100495,26,2002-09-02,测试群,0,qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq
100496,14,2002-09-02,平平安安,0,
100497,14,2002-09-02,拾弎姨前员工,213,以下广告位招租...价格面议
100498,4,2002-09-02,狗屎运信用卡论坛,3545,
100499,36,2002-09-02,环球互踩空间群,393,
100501,13,2002-09-02,狗屎运评书社区,3,
100506,20,2002-09-03,9504计算机软件同学录,0,
100507,1,2002-09-03,中国加油,324,
100508,10,2002-09-03,交朋识友,0,
100509,14,2002-09-03,haha~,0,
100510,24,2004-11-14,包包.&amp;⒈2樂坊,4269,12种染料、12种音乐、12种菋道﹖︷.︷.尐吵尐鬧︷.才冇﹎.情調﹖
100511,2,2002-09-03,实强电脑维护中心,187,实强电脑维护中心VIP客户群
100513,3,2002-09-03,枫叶门の【培训】總,4286,枫叶门客服QQ：100000349
100514,2,2005-06-20,-,20,
100515,2,2005-06-20,-,20,
100516,155,2002-09-03,100516,4,乐斗【血衣人】ID：999998
100517,45,2002-09-03,重庆大学自动化96,4265,http://www.5460.net/gy5460/jsp/newclass/class_photo.jsp?classID=661651
100519,21,2002-09-03,常州那疙瘩,14,"非常州的东北人勿加,谢谢合作."
100520,2,2002-09-03,爱你百分百,391,
100521,28,2002-09-03,【血衣人】会议室,0,
100522,43,2002-09-03,原湖南财院金统941班,20,湖南财经学院金融统计941班，欲加入该群，请联络8855599，非本班级人员非请勿入。
100524,1,2002-09-03,-,0,
100526,84,2010-09-13,Q爸妈学习蔡群,0,本群仅限Q爸妈及腾讯人的家属加入，加入请提供RTX昵称方可通过！欢迎加入，谢谢合作
100527,152,2007-09-01,宿迁便民网①,3114,"为您提供宿迁租房,房屋买卖,车辆买卖,二手物品交易,等与生活息息相关的信息."
100533,75,2002-09-04,淄博0533交友群,3182,群号〖100533〗〖10区号〗，淄博第一群。
100537,25,2002-09-04,肇东一中95界,14,肇东一中95界，申请加入请告之姓名
100539,9,2002-09-04,有间客栈,2226,
100541,50,2002-09-05,梦开始的地方,4268,"那个我们曾经生长过的地方``````我们彼此相识,相知,让我们找寻失去的记忆``````"
100545,20,2002-09-05,953201,2168,HIT953201成员进入
100548,75,2006-01-23,财付通同学群,2226,运维交流
100550,13,2002-09-05,QQ三国军团交流群,73,"家族名称:QQ三国游戏休闲玩家俱乐部！<br/>家族口号:休闲游戏,杜绝沉迷！<br/>"
100551,3,2002-09-05,77,0,
100552,15,2002-09-05,tenement,4059,
100553,17,2002-09-05,永远的二班,1961,初春的阳光懒懒洋洋，这让人想起遥远的童年……
100558,6,2002-09-10,史上最伟大的群,287,--
100559,1,2002-09-10,yy,0,
100560,19,2002-09-10,哈萨克斯坦,2982,我是一片云天空是我家我是一片云天空是我家我是一片云天空是我家哈萨克斯坦
